
2021-04-07 11:03:33,184 | E | Instrument.py:173 (loadPersonality) | Error loading instrument personality 'SCEXAO': No module named 'SCEXAO'
2021-09-12 06:23:52,957 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000538', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000538.fits', 2048031360)]'
2021-09-12 06:23:53,031 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000539', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000539.fits', 2048031360)]'
2021-09-12 06:23:53,101 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000540', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000540.fits', 2048031360)]'
2021-09-12 06:23:53,170 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000541', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000541.fits', 2048031360)]'
2021-09-12 06:23:53,225 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000542', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000542.fits', 2048031360)]'
2021-09-12 06:23:53,258 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000543', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000543.fits', 2048031360)]'
2021-09-12 06:23:53,303 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000544', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000544.fits', 1568799360)]'
2021-09-12 06:23:53,365 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000545', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000545.fits', 1568799360)]'
2021-09-12 06:23:53,437 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000546', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000546.fits', 1568799360)]'
2021-09-12 06:23:53,481 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000547', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000547.fits', 1568799360)]'
2021-09-12 06:23:53,542 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000548', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000548.fits', 1568799360)]'
2021-09-12 06:23:53,613 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000549', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000549.fits', 1568799360)]'
2021-09-12 06:23:53,668 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000550', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000550.fits', 1568799360)]'
2021-09-12 06:23:53,774 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000551', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000551.fits', 1568799360)]'
2021-09-12 06:23:53,831 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000552', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000552.fits', 1568799360)]'
2021-09-12 06:23:53,891 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000553', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000553.fits', 1568799360)]'
2021-09-12 06:23:53,935 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000554', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000554.fits', 1568799360)]'
2021-09-12 06:23:54,007 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000555', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000555.fits', 1568799360)]'
2021-09-12 06:23:54,053 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000556', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000556.fits', 1568799360)]'
2021-09-12 06:23:54,111 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000557', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000557.fits', 1568799360)]'
2021-09-12 06:23:54,157 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000558', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000558.fits', 1568799360)]'
2021-09-12 06:23:54,203 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000559', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000559.fits', 1568799360)]'
2021-09-12 06:23:54,252 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000560', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000560.fits', 1568799360)]'
2021-09-12 06:23:54,310 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000561', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000561.fits', 1568799360)]'
2021-09-12 06:23:54,355 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000562', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000562.fits', 1568799360)]'
2021-09-12 06:23:54,407 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000563', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000563.fits', 1568799360)]'
2021-09-12 06:23:54,462 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000564', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000564.fits', 1568799360)]'
2021-09-12 06:23:54,524 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000565', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000565.fits', 1568799360)]'
2021-09-12 06:23:54,577 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000566', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000566.fits', 1568799360)]'
2021-09-12 06:23:54,664 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000567', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000567.fits', 1568799360)]'
2021-09-12 06:23:54,719 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000568', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000568.fits', 1568799360)]'
2021-09-12 06:23:54,784 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000569', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000569.fits', 1568799360)]'
2021-09-12 06:23:54,837 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000570', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000570.fits', 1568799360)]'
2021-09-12 06:23:54,885 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000571', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000571.fits', 1568799360)]'
2021-09-12 06:23:54,946 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000572', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000572.fits', 1568799360)]'
2021-09-12 06:23:55,023 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000573', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000573.fits', 1568799360)]'
2021-09-12 06:23:55,098 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000574', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000574.fits', 1568799360)]'
2021-09-12 06:23:55,149 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000575', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000575.fits', 1568799360)]'
2021-09-12 06:23:55,231 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000576', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000576.fits', 1568799360)]'
2021-09-12 06:23:55,290 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000577', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000577.fits', 1568799360)]'
2021-09-12 06:23:55,347 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000578', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000578.fits', 1568799360)]'
2021-09-12 06:23:55,444 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000579', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000579.fits', 1568799360)]'
2021-09-12 06:23:55,508 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000580', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000580.fits', 1568799360)]'
2021-09-12 06:23:55,600 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000581', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000581.fits', 1568799360)]'
2021-09-12 06:23:55,701 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000582', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000582.fits', 1568799360)]'
2021-09-12 06:23:55,768 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000583', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000583.fits', 1568799360)]'
2021-09-12 06:23:55,863 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000584', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000584.fits', 1568799360)]'
2021-09-12 06:23:55,926 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000585', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000585.fits', 1568799360)]'
2021-09-12 06:23:55,984 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000586', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000586.fits', 1568799360)]'
2021-09-12 06:23:56,049 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000587', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000587.fits', 1568799360)]'
2021-09-12 06:23:56,137 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000588', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000588.fits', 1568799360)]'
2021-09-12 06:23:56,193 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000589', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000589.fits', 1568799360)]'
2021-09-12 06:23:56,255 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000590', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000590.fits', 1568799360)]'
2021-09-12 06:23:56,314 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000591', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000591.fits', 1568799360)]'
2021-09-12 06:23:56,378 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000592', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000592.fits', 1568799360)]'
2021-09-12 06:23:56,463 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000593', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000593.fits', 1568799360)]'
2021-09-12 06:23:56,529 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000594', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000594.fits', 1568799360)]'
2021-09-12 06:23:56,595 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000595', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000595.fits', 1568799360)]'
2021-09-12 06:23:56,650 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000596', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000596.fits', 1568799360)]'
2021-09-12 06:23:56,714 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000597', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000597.fits', 1568799360)]'
2021-09-12 06:23:56,784 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000598', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000598.fits', 1568799360)]'
2021-09-12 06:23:56,840 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000599', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000599.fits', 1568799360)]'
2021-09-12 06:23:56,901 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000600', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000600.fits', 1568799360)]'
2021-09-12 06:23:56,961 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000601', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000601.fits', 1568799360)]'
2021-09-12 06:23:57,024 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000602', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000602.fits', 1568799360)]'
2021-09-12 06:23:57,081 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000603', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000603.fits', 1568799360)]'
2021-09-12 06:23:57,131 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000604', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000604.fits', 1568799360)]'
2021-09-12 06:23:57,188 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000605', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000605.fits', 1568799360)]'
2021-09-12 06:23:57,251 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000606', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000606.fits', 1568799360)]'
2021-09-12 06:23:57,292 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000607', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000607.fits', 1568799360)]'
2021-09-12 06:23:57,336 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000608', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000608.fits', 1568799360)]'
2021-09-12 06:23:57,452 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000609', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000609.fits', 1568799360)]'
2021-09-12 06:23:57,512 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000610', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000610.fits', 1568799360)]'
2021-09-12 06:23:57,575 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000611', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000611.fits', 1568799360)]'
2021-09-12 06:23:57,638 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000612', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000612.fits', 1568799360)]'
2021-09-12 06:23:57,694 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000613', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000613.fits', 1568799360)]'
2021-09-12 06:23:57,747 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000614', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000614.fits', 1568799360)]'
2021-09-12 06:23:57,804 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000615', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000615.fits', 784414080)]'
2021-09-12 06:23:57,868 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000616', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000616.fits', 784414080)]'
2021-09-12 06:23:57,922 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000617', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000617.fits', 784414080)]'
2021-09-12 06:23:57,981 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000618', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000618.fits', 784414080)]'
2021-09-12 06:23:58,035 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000619', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000619.fits', 784414080)]'
2021-09-12 06:23:58,087 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000620', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000620.fits', 784414080)]'
2021-09-12 06:23:58,149 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000621', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000621.fits', 784414080)]'
2021-09-12 06:23:58,208 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000622', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000622.fits', 784414080)]'
2021-09-12 06:23:58,266 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000623', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000623.fits', 784414080)]'
2021-09-12 06:23:58,322 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000624', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000624.fits', 784414080)]'
2021-09-12 06:23:58,403 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000625', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000625.fits', 784414080)]'
2021-09-12 06:23:58,462 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000626', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000626.fits', 784414080)]'
2021-09-12 06:23:58,522 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000627', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000627.fits', 784414080)]'
2021-09-12 06:23:58,577 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000628', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000628.fits', 784414080)]'
2021-09-12 06:23:58,634 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000629', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000629.fits', 784414080)]'
2021-09-12 06:23:58,694 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000630', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000630.fits', 784414080)]'
2021-09-12 06:23:58,765 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000631', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000631.fits', 784414080)]'
2021-09-12 06:23:58,831 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000632', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000632.fits', 784414080)]'
2021-09-12 06:23:58,932 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000633', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000633.fits', 784414080)]'
2021-09-12 06:23:58,982 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000634', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000634.fits', 784414080)]'
2021-09-12 06:23:59,050 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000635', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000635.fits', 784414080)]'
2021-09-12 06:23:59,141 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000636', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000636.fits', 784414080)]'
2021-09-12 06:23:59,192 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000637', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000637.fits', 784414080)]'
2021-09-12 06:23:59,251 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000638', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000638.fits', 784414080)]'
2021-09-12 06:23:59,304 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000639', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000639.fits', 784414080)]'
2021-09-12 06:23:59,366 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000640', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000640.fits', 784414080)]'
2021-09-12 06:23:59,429 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000641', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000641.fits', 784414080)]'
2021-09-12 06:23:59,521 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000642', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000642.fits', 784414080)]'
2021-09-12 06:23:59,574 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000643', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000643.fits', 784414080)]'
2021-09-12 06:23:59,639 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000644', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000644.fits', 784414080)]'
2021-09-12 06:23:59,704 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000645', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000645.fits', 784414080)]'
2021-09-12 06:23:59,768 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000646', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000646.fits', 784414080)]'
2021-09-12 06:23:59,831 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000647', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000647.fits', 784414080)]'
2021-09-12 06:23:59,893 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000648', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000648.fits', 784414080)]'
2021-09-12 06:23:59,955 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000649', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000649.fits', 784414080)]'
2021-09-12 06:24:00,011 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000650', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000650.fits', 784414080)]'
2021-09-12 06:24:00,074 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000651', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000651.fits', 784414080)]'
2021-09-12 06:24:00,139 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000652', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000652.fits', 784414080)]'
2021-09-12 06:24:00,193 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000653', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000653.fits', 784414080)]'
2021-09-12 06:24:00,258 | I | SCEXAO.py:235 (archive_fits) | Submitting framelist '[('SCXB00000654', '/media/data/ARCHIVED_DATA/20210912/kcamlog/SCXB00000654.fits', 784414080)]'
